"Solution Label","Type","Element","Flags","Soln Conc","Units","Corr Con","Units","Int"
"LTAR19-041 ","Samp","P MultiCal","","-","g/mL",8.91,"-","-"
"LTAR19-041 ","Samp","S MultiCal","","-","g/mL",1.40,"-","-"
"LTAR19-041 ","Samp","Zn MultiCal","","-","g/mL",0.82,"-","-"
"LTAR19-042 ","Samp","Al MultiCal","","-","g/mL",72.54,"-","-"
"LTAR19-042 ","Samp","Ca MultiCal","o","-","g/mL",40.00,"-","-"
"LTAR19-042 ","Samp","Cu MultiCal","","-","g/mL",0.32,"-","-"
"LTAR19-042 ","Samp","Fe MultiCal","","-","g/mL",10.14,"-","-"
"LTAR19-042 ","Samp","K MultiCal","","-","g/mL",13.62,"-","-"
"LTAR19-042 ","Samp","Mg  MultiCal","","-","g/mL",10.59,"-","-"
"LTAR19-042 ","Samp","Mn MultiCal","","-","g/mL",16.86,"-","-"
"LTAR19-042 ","Samp","P MultiCal","","-","g/mL",3.60,"-","-"
"LTAR19-042 ","Samp","S MultiCal","","-","g/mL",1.02,"-","-"
"LTAR19-042 ","Samp","Zn MultiCal","","-","g/mL",0.37,"-","-"
"LTAR19-043 ","Samp","Al MultiCal","","-","g/mL",62.41,"-","-"
"LTAR19-043 ","Samp","Ca MultiCal","o","-","g/mL",50.66,"-","-"
"LTAR19-043 ","Samp","Cu MultiCal","","-","g/mL",0.53,"-","-"
"LTAR19-043 ","Samp","Fe MultiCal","","-","g/mL",10.61,"-","-"
"LTAR19-043 ","Samp","K MultiCal","","-","g/mL",23.50,"-","-"
"LTAR19-043 ","Samp","Mg  MultiCal","","-","g/mL",17.22,"-","-"
"LTAR19-043 ","Samp","Mn MultiCal","","-","g/mL",17.04,"-","-"
"LTAR19-043 ","Samp","P MultiCal","","-","g/mL",7.27,"-","-"
"LTAR19-043 ","Samp","S MultiCal","","-","g/mL",1.42,"-","-"
"LTAR19-043 ","Samp","Zn MultiCal","","-","g/mL",0.80,"-","-"
"LTAR19-044 ","Samp","Al MultiCal","","-","g/mL",69.69,"-","-"
"LTAR19-044 ","Samp","Ca MultiCal","o","-","g/mL",40.99,"-","-"
"LTAR19-044 ","Samp","Cu MultiCal","","-","g/mL",0.25,"-","-"
"LTAR19-044 ","Samp","Fe MultiCal","","-","g/mL",8.75,"-","-"
"LTAR19-044 ","Samp","K MultiCal","","-","g/mL",10.90,"-","-"
"LTAR19-044 ","Samp","Mg  MultiCal","","-","g/mL",10.97,"-","-"
"LTAR19-044 ","Samp","Mn MultiCal","","-","g/mL",16.01,"-","-"
"LTAR19-044 ","Samp","P MultiCal","","-","g/mL",2.30,"-","-"
"LTAR19-044 ","Samp","S MultiCal","","-","g/mL",0.97,"-","-"
"LTAR19-044 ","Samp","Zn MultiCal","","-","g/mL",0.32,"-","-"
"LTAR19-045 ","Samp","Al MultiCal","","-","g/mL",41.01,"-","-"
"LTAR19-045 ","Samp","Ca MultiCal","o","-","g/mL",48.06,"-","-"
"LTAR19-045 ","Samp","Cu MultiCal","","-","g/mL",0.57,"-","-"
"LTAR19-045 ","Samp","Fe MultiCal","","-","g/mL",8.40,"-","-"
"LTAR19-045 ","Samp","K MultiCal","","-","g/mL",20.53,"-","-"
"LTAR19-045 ","Samp","Mg  MultiCal","","-","g/mL",17.88,"-","-"
"LTAR19-045 ","Samp","Mn MultiCal","","-","g/mL",17.57,"-","-"
"LTAR19-045 ","Samp","P MultiCal","","-","g/mL",6.94,"-","-"
"LTAR19-045 ","Samp","S MultiCal","","-","g/mL",1.19,"-","-"
"LTAR19-045 ","Samp","Zn MultiCal","","-","g/mL",1.05,"-","-"
"LTAR19-046 ","Samp","Al MultiCal","","-","g/mL",47.22,"-","-"
"LTAR19-046 ","Samp","Ca MultiCal","o","-","g/mL",36.33,"-","-"
"LTAR19-046 ","Samp","Cu MultiCal","","-","g/mL",0.28,"-","-"
"LTAR19-046 ","Samp","Fe MultiCal","","-","g/mL",6.63,"-","-"
"LTAR19-046 ","Samp","K MultiCal","","-","g/mL",11.02,"-","-"
"LTAR19-046 ","Samp","Mg  MultiCal","","-","g/mL",10.93,"-","-"
"LTAR19-046 ","Samp","Mn MultiCal","","-","g/mL",20.03,"-","-"
"LTAR19-046 ","Samp","P MultiCal","","-","g/mL",2.96,"-","-"
"LTAR19-046 ","Samp","S MultiCal","","-","g/mL",0.89,"-","-"
"LTAR19-046 ","Samp","Zn MultiCal","","-","g/mL",0.60,"-","-"
"LTAR19-047 ","Samp","Al MultiCal","","-","g/mL",64.81,"-","-"
"LTAR19-047 ","Samp","Ca MultiCal","o","-","g/mL",58.15,"-","-"
"LTAR19-047 ","Samp","Cu MultiCal","","-","g/mL",0.60,"-","-"
"LTAR19-047 ","Samp","Fe MultiCal","","-","g/mL",11.97,"-","-"
"LTAR19-047 ","Samp","K MultiCal","","-","g/mL",28.45,"-","-"
"LTAR19-047 ","Samp","Mg  MultiCal","","-","g/mL",21.16,"-","-"
"LTAR19-047 ","Samp","Mn MultiCal","","-","g/mL",21.52,"-","-"
"LTAR19-047 ","Samp","P MultiCal","","-","g/mL",10.71,"-","-"
"LTAR19-047 ","Samp","S MultiCal","","-","g/mL",1.68,"-","-"
"LTAR19-047 ","Samp","Zn MultiCal","","-","g/mL",1.07,"-","-"
"LTAR19-048 ","Samp","Al MultiCal","","-","g/mL",70.58,"-","-"
"LTAR19-048 ","Samp","Ca MultiCal","o","-","g/mL",43.37,"-","-"
"LTAR19-048 ","Samp","Cu MultiCal","","-","g/mL",0.30,"-","-"
"LTAR19-048 ","Samp","Fe MultiCal","","-","g/mL",9.44,"-","-"
"LTAR19-048 ","Samp","K MultiCal","","-","g/mL",13.59,"-","-"
"LTAR19-048 ","Samp","Mg  MultiCal","","-","g/mL",11.37,"-","-"
"LTAR19-048 ","Samp","Mn MultiCal","","-","g/mL",18.71,"-","-"
"LTAR19-048 ","Samp","P MultiCal","","-","g/mL",3.31,"-","-"
"LTAR19-048 ","Samp","S MultiCal","","-","g/mL",1.05,"-","-"
"LTAR19-048 ","Samp","Zn MultiCal","","-","g/mL",0.41,"-","-"
"LTAR19-049 ","Samp","Al MultiCal","","-","g/mL",64.59,"-","-"
"LTAR19-049 ","Samp","Ca MultiCal","o","-","g/mL",50.29,"-","-"
"LTAR19-049 ","Samp","Cu MultiCal","","-","g/mL",0.51,"-","-"
"LTAR19-049 ","Samp","Fe MultiCal","","-","g/mL",12.27,"-","-"
"LTAR19-049 ","Samp","K MultiCal","","-","g/mL",22.95,"-","-"
"LTAR19-049 ","Samp","Mg  MultiCal","","-","g/mL",14.93,"-","-"
"LTAR19-049 ","Samp","Mn MultiCal","","-","g/mL",19.74,"-","-"
"LTAR19-049 ","Samp","P MultiCal","","-","g/mL",9.56,"-","-"
"LTAR19-049 ","Samp","S MultiCal","","-","g/mL",1.25,"-","-"
"LTAR19-049 ","Samp","Zn MultiCal","","-","g/mL",0.80,"-","-"
"LTAR19-050 ","Samp","Al MultiCal","","-","g/mL",71.41,"-","-"
"LTAR19-050 ","Samp","Ca MultiCal","o","-","g/mL",42.35,"-","-"
"LTAR19-050 ","Samp","Cu MultiCal","","-","g/mL",0.33,"-","-"
"LTAR19-050 ","Samp","Fe MultiCal","","-","g/mL",10.91,"-","-"
"LTAR19-050 ","Samp","K MultiCal","","-","g/mL",9.67,"-","-"
"LTAR19-050 ","Samp","Mg  MultiCal","","-","g/mL",9.65,"-","-"
"LTAR19-050 ","Samp","Mn MultiCal","","-","g/mL",18.67,"-","-"
"LTAR19-050 ","Samp","P MultiCal","","-","g/mL",6.43,"-","-"
"LTAR19-050 ","Samp","S MultiCal","","-","g/mL",1.00,"-","-"
"LTAR19-050 ","Samp","Zn MultiCal","","-","g/mL",0.43,"-","-"
"LTAR19-051 ","Samp","Al MultiCal","","-","g/mL",69.60,"-","-"
"LTAR19-051 ","Samp","Ca MultiCal","o","-","g/mL",44.05,"-","-"
"LTAR19-051 ","Samp","Cu MultiCal","","-","g/mL",0.28,"-","-"
"LTAR19-051 ","Samp","Fe MultiCal","","-","g/mL",10.19,"-","-"
"LTAR19-051 ","Samp","K MultiCal","","-","g/mL",9.67,"-","-"
"LTAR19-051 ","Samp","Mg  MultiCal","","-","g/mL",16.23,"-","-"
"LTAR19-051 ","Samp","Mn MultiCal","","-","g/mL",17.98,"-","-"
"LTAR19-051 ","Samp","P MultiCal","","-","g/mL",2.64,"-","-"
"LTAR19-051 ","Samp","S MultiCal","","-","g/mL",1.36,"-","-"
"LTAR19-051 ","Samp","Zn MultiCal","","-","g/mL",0.57,"-","-"
"LTAR19-052 ","Samp","Al MultiCal","","-","g/mL",70.62,"-","-"
"LTAR19-052 ","Samp","Ca MultiCal","o","-","g/mL",39.34,"-","-"
"LTAR19-052 ","Samp","Cu MultiCal","","-","g/mL",0.16,"-","-"
"LTAR19-052 ","Samp","Fe MultiCal","","-","g/mL",8.98,"-","-"
"LTAR19-052 ","Samp","K MultiCal","","-","g/mL",4.99,"-","-"
"LTAR19-052 ","Samp","Mg  MultiCal","","-","g/mL",12.84,"-","-"
"LTAR19-052 ","Samp","Mn MultiCal","","-","g/mL",15.25,"-","-"
"LTAR19-052 ","Samp","P MultiCal","","-","g/mL",1.15,"-","-"
"LTAR19-052 ","Samp","S MultiCal","","-","g/mL",1.09,"-","-"
"LTAR19-052 ","Samp","Zn MultiCal","","-","g/mL",0.32,"-","-"
"LTAR19-053 ","Samp","Al MultiCal","","-","g/mL",65.63,"-","-"
"LTAR19-053 ","Samp","Ca MultiCal","o","-","g/mL",49.71,"-","-"
"LTAR19-053 ","Samp","Cu MultiCal","","-","g/mL",0.34,"-","-"
"LTAR19-053 ","Samp","Fe MultiCal","","-","g/mL",9.95,"-","-"
"LTAR19-053 ","Samp","K MultiCal","","-","g/mL",19.48,"-","-"
"LTAR19-053 ","Samp","Mg  MultiCal","","-","g/mL",17.78,"-","-"
"LTAR19-053 ","Samp","Mn MultiCal","","-","g/mL",17.63,"-","-"
"LTAR19-053 ","Samp","P MultiCal","","-","g/mL",5.05,"-","-"
"LTAR19-053 ","Samp","S MultiCal","","-","g/mL",1.15,"-","-"
"LTAR19-053 ","Samp","Zn MultiCal","","-","g/mL",0.66,"-","-"
"LTAR19-054 ","Samp","Al MultiCal","","-","g/mL",71.50,"-","-"
"LTAR19-054 ","Samp","Ca MultiCal","o","-","g/mL",43.12,"-","-"
"LTAR19-054 ","Samp","Cu MultiCal","","-","g/mL",0.20,"-","-"
"LTAR19-054 ","Samp","Fe MultiCal","","-","g/mL",8.51,"-","-"
"LTAR19-054 ","Samp","K MultiCal","","-","g/mL",11.20,"-","-"
"LTAR19-054 ","Samp","Mg  MultiCal","","-","g/mL",13.34,"-","-"
"LTAR19-054 ","Samp","Mn MultiCal","","-","g/mL",13.96,"-","-"
"LTAR19-054 ","Samp","P MultiCal","","-","g/mL",1.66,"-","-"
"LTAR19-054 ","Samp","S MultiCal","","-","g/mL",0.83,"-","-"
"LTAR19-054 ","Samp","Zn MultiCal","","-","g/mL",0.35,"-","-"
"LTAR19-055 ","Samp","Al MultiCal","","-","g/mL",62.19,"-","-"
"LTAR19-055 ","Samp","Ca MultiCal","o","-","g/mL",43.47,"-","-"
"LTAR19-055 ","Samp","Cu MultiCal","","-","g/mL",0.34,"-","-"
"LTAR19-055 ","Samp","Fe MultiCal","","-","g/mL",9.88,"-","-"
"LTAR19-055 ","Samp","K MultiCal","","-","g/mL",12.07,"-","-"
"LTAR19-055 ","Samp","Mg  MultiCal","","-","g/mL",15.92,"-","-"
"LTAR19-055 ","Samp","Mn MultiCal","","-","g/mL",18.74,"-","-"
"LTAR19-055 ","Samp","P MultiCal","","-","g/mL",4.06,"-","-"
"LTAR19-055 ","Samp","S MultiCal","","-","g/mL",1.24,"-","-"
"LTAR19-055 ","Samp","Zn MultiCal","","-","g/mL",0.68,"-","-"
"LTAR19-056 ","Samp","Al MultiCal","","-","g/mL",64.88,"-","-"
"LTAR19-056 ","Samp","Ca MultiCal","o","-","g/mL",37.75,"-","-"
"LTAR19-056 ","Samp","Cu MultiCal","","-","g/mL",0.20,"-","-"
"LTAR19-056 ","Samp","Fe MultiCal","","-","g/mL",8.54,"-","-"
"LTAR19-056 ","Samp","K MultiCal","","-","g/mL",6.66,"-","-"
"LTAR19-056 ","Samp","Mg  MultiCal","","-","g/mL",14.21,"-","-"
"LTAR19-056 ","Samp","Mn MultiCal","","-","g/mL",19.15,"-","-"
"LTAR19-056 ","Samp","P MultiCal","","-","g/mL",1.43,"-","-"
"LTAR19-056 ","Samp","S MultiCal","","-","g/mL",0.83,"-","-"
"LTAR19-056 ","Samp","Zn MultiCal","","-","g/mL",0.35,"-","-"
"LTAR19-057 ","Samp","Al MultiCal","","-","g/mL",47.50,"-","-"
"LTAR19-057 ","Samp","Ca MultiCal","o","-","g/mL",45.01,"-","-"
"LTAR19-057 ","Samp","Cu MultiCal","","-","g/mL",0.29,"-","-"
"LTAR19-057 ","Samp","Fe MultiCal","","-","g/mL",6.15,"-","-"
"LTAR19-057 ","Samp","K MultiCal","","-","g/mL",12.16,"-","-"
"LTAR19-057 ","Samp","Mg  MultiCal","","-","g/mL",15.03,"-","-"
"LTAR19-057 ","Samp","Mn MultiCal","","-","g/mL",18.21,"-","-"
"LTAR19-057 ","Samp","P MultiCal","","-","g/mL",2.32,"-","-"
"LTAR19-057 ","Samp","S MultiCal","","-","g/mL",1.00,"-","-"
"LTAR19-057 ","Samp","Zn MultiCal","","-","g/mL",0.50,"-","-"
"LTAR19-058 ","Samp","Al MultiCal","","-","g/mL",51.91,"-","-"
"LTAR19-058 ","Samp","Ca MultiCal","o","-","g/mL",35.60,"-","-"
"LTAR19-058 ","Samp","Cu MultiCal","","-","g/mL",0.14,"-","-"
"LTAR19-058 ","Samp","Fe MultiCal","","-","g/mL",4.75,"-","-"
"LTAR19-058 ","Samp","K MultiCal","","-","g/mL",5.32,"-","-"
"LTAR19-058 ","Samp","Mg  MultiCal","","-","g/mL",10.69,"-","-"
"LTAR19-058 ","Samp","Mn MultiCal","","-","g/mL",16.87,"-","-"
"LTAR19-058 ","Samp","P MultiCal","","-","g/mL",0.62,"-","-"
"LTAR19-058 ","Samp","S MultiCal","","-","g/mL",0.66,"-","-"
"LTAR19-058 ","Samp","Zn MultiCal","","-","g/mL",0.18,"-","-"
"LTAR19-059 ","Samp","Al MultiCal","","-","g/mL",53.41,"-","-"
"LTAR19-059 ","Samp","Ca MultiCal","o","-","g/mL",46.41,"-","-"
"LTAR19-059 ","Samp","Cu MultiCal","","-","g/mL",0.32,"-","-"
"LTAR19-059 ","Samp","Fe MultiCal","","-","g/mL",8.97,"-","-"
"LTAR19-059 ","Samp","K MultiCal","","-","g/mL",10.41,"-","-"
"LTAR19-059 ","Samp","Mg  MultiCal","","-","g/mL",15.32,"-","-"
"LTAR19-059 ","Samp","Mn MultiCal","","-","g/mL",14.77,"-","-"
"LTAR19-059 ","Samp","P MultiCal","","-","g/mL",3.80,"-","-"
"LTAR19-059 ","Samp","S MultiCal","","-","g/mL",1.18,"-","-"
"LTAR19-059 ","Samp","Zn MultiCal","","-","g/mL",0.66,"-","-"
"LTAR19-060 ","Samp","Al MultiCal","","-","g/mL",58.56,"-","-"
"LTAR19-060 ","Samp","Ca MultiCal","o","-","g/mL",35.77,"-","-"
"LTAR19-060 ","Samp","Cu MultiCal","","-","g/mL",0.22,"-","-"
"LTAR19-060 ","Samp","Fe MultiCal","","-","g/mL",7.96,"-","-"
"LTAR19-060 ","Samp","K MultiCal","","-","g/mL",6.61,"-","-"
"LTAR19-060 ","Samp","Mg  MultiCal","","-","g/mL",11.69,"-","-"
"LTAR19-060 ","Samp","Mn MultiCal","","-","g/mL",15.16,"-","-"
"LTAR19-060 ","Samp","P MultiCal","","-","g/mL",1.76,"-","-"
"LTAR19-060 ","Samp","S MultiCal","","-","g/mL",0.97,"-","-"
"LTAR19-060 ","Samp","Zn MultiCal","","-","g/mL",0.39,"-","-"
"LTAR19-061 ","Samp","Al MultiCal","","-","g/mL",39.34,"-","-"
"LTAR19-061 ","Samp","Ca MultiCal","o","-","g/mL",46.09,"-","-"
"LTAR19-061 ","Samp","Cu MultiCal","","-","g/mL",0.31,"-","-"
"LTAR19-061 ","Samp","Fe MultiCal","","-","g/mL",9.12,"-","-"
"LTAR19-061 ","Samp","K MultiCal","","-","g/mL",16.15,"-","-"
"LTAR19-061 ","Samp","Mg  MultiCal","","-","g/mL",12.81,"-","-"
"LTAR19-061 ","Samp","Mn MultiCal","","-","g/mL",8.53,"-","-"
"LTAR19-061 ","Samp","P MultiCal","","-","g/mL",6.20,"-","-"
"LTAR19-061 ","Samp","S MultiCal","","-","g/mL",1.20,"-","-"
"LTAR19-061 ","Samp","Zn MultiCal","","-","g/mL",0.73,"-","-"
"LTAR19-062 ","Samp","Al MultiCal","","-","g/mL",44.24,"-","-"
"LTAR19-062 ","Samp","Ca MultiCal","o","-","g/mL",45.90,"-","-"
"LTAR19-062 ","Samp","Cu MultiCal","","-","g/mL",0.22,"-","-"
"LTAR19-062 ","Samp","Fe MultiCal","","-","g/mL",8.06,"-","-"
"LTAR19-062 ","Samp","K MultiCal","","-","g/mL",12.76,"-","-"
"LTAR19-062 ","Samp","Mg  MultiCal","","-","g/mL",13.28,"-","-"
"LTAR19-062 ","Samp","Mn MultiCal","","-","g/mL",7.38,"-","-"
"LTAR19-062 ","Samp","P MultiCal","","-","g/mL",2.79,"-","-"
"LTAR19-062 ","Samp","S MultiCal","","-","g/mL",1.15,"-","-"
"LTAR19-062 ","Samp","Zn MultiCal","","-","g/mL",0.47,"-","-"
"LTAR19-063 ","Samp","Al MultiCal","","-","g/mL",42.89,"-","-"
"LTAR19-063 ","Samp","Ca MultiCal","o","-","g/mL",47.58,"-","-"
"LTAR19-063 ","Samp","Cu MultiCal","","-","g/mL",0.38,"-","-"
"LTAR19-063 ","Samp","Fe MultiCal","","-","g/mL",9.74,"-","-"
"LTAR19-063 ","Samp","K MultiCal","","-","g/mL",27.58,"-","-"
"LTAR19-063 ","Samp","Mg  MultiCal","","-","g/mL",14.20,"-","-"
"LTAR19-063 ","Samp","Mn MultiCal","","-","g/mL",17.98,"-","-"
"LTAR19-063 ","Samp","P MultiCal","","-","g/mL",7.88,"-","-"
"LTAR19-063 ","Samp","S MultiCal","","-","g/mL",1.37,"-","-"
"LTAR19-063 ","Samp","Zn MultiCal","","-","g/mL",0.90,"-","-"
"LTAR19-064 ","Samp","Al MultiCal","","-","g/mL",46.89,"-","-"
"LTAR19-064 ","Samp","Ca MultiCal","o","-","g/mL",35.28,"-","-"
"LTAR19-064 ","Samp","Cu MultiCal","","-","g/mL",0.21,"-","-"
"LTAR19-064 ","Samp","Fe MultiCal","","-","g/mL",8.48,"-","-"
"LTAR19-064 ","Samp","K MultiCal","","-","g/mL",14.65,"-","-"
"LTAR19-064 ","Samp","Mg  MultiCal","","-","g/mL",9.86,"-","-"
"LTAR19-064 ","Samp","Mn MultiCal","","-","g/mL",15.17,"-","-"
"LTAR19-064 ","Samp","P MultiCal","","-","g/mL",2.55,"-","-"
"LTAR19-064 ","Samp","S MultiCal","","-","g/mL",0.96,"-","-"
"LTAR19-064 ","Samp","Zn MultiCal","","-","g/mL",0.39,"-","-"
"LTAR19-065 ","Samp","Al MultiCal","","-","g/mL",45.77,"-","-"
"LTAR19-065 ","Samp","Ca MultiCal","o","-","g/mL",40.32,"-","-"
"LTAR19-065 ","Samp","Cu MultiCal","","-","g/mL",0.27,"-","-"
"LTAR19-065 ","Samp","Fe MultiCal","","-","g/mL",8.45,"-","-"
"LTAR19-065 ","Samp","K MultiCal","","-","g/mL",14.35,"-","-"
"LTAR19-065 ","Samp","Mg  MultiCal","","-","g/mL",11.31,"-","-"
"LTAR19-065 ","Samp","Mn MultiCal","","-","g/mL",11.56,"-","-"
"LTAR19-065 ","Samp","P MultiCal","","-","g/mL",2.84,"-","-"
"LTAR19-065 ","Samp","S MultiCal","","-","g/mL",1.08,"-","-"
"LTAR19-065 ","Samp","Zn MultiCal","","-","g/mL",0.46,"-","-"
"LTAR19-066 ","Samp","Al MultiCal","","-","g/mL",50.13,"-","-"
"LTAR19-066 ","Samp","Ca MultiCal","o","-","g/mL",35.34,"-","-"
"LTAR19-066 ","Samp","Cu MultiCal","","-","g/mL",0.17,"-","-"
"LTAR19-066 ","Samp","Fe MultiCal","","-","g/mL",7.39,"-","-"
"LTAR19-066 ","Samp","K MultiCal","","-","g/mL",7.71,"-","-"
"LTAR19-066 ","Samp","Mg  MultiCal","","-","g/mL",9.66,"-","-"
"LTAR19-066 ","Samp","Mn MultiCal","","-","g/mL",11.52,"-","-"
"LTAR19-066 ","Samp","P MultiCal","","-","g/mL",1.10,"-","-"
"LTAR19-066 ","Samp","S MultiCal","","-","g/mL",0.87,"-","-"
"LTAR19-066 ","Samp","Zn MultiCal","","-","g/mL",0.28,"-","-"
"LTAR19-067 ","Samp","Al MultiCal","","-","g/mL",46.54,"-","-"
"LTAR19-067 ","Samp","Ca MultiCal","o","-","g/mL",44.66,"-","-"
"LTAR19-067 ","Samp","Cu MultiCal","","-","g/mL",0.35,"-","-"
"LTAR19-067 ","Samp","Fe MultiCal","","-","g/mL",10.00,"-","-"
"LTAR19-067 ","Samp","K MultiCal","","-","g/mL",14.84,"-","-"
"LTAR19-067 ","Samp","Mg  MultiCal","","-","g/mL",15.49,"-","-"
"LTAR19-067 ","Samp","Mn MultiCal","","-","g/mL",13.97,"-","-"
"LTAR19-067 ","Samp","P MultiCal","","-","g/mL",4.40,"-","-"
"LTAR19-067 ","Samp","S MultiCal","","-","g/mL",1.15,"-","-"
"LTAR19-067 ","Samp","Zn MultiCal","","-","g/mL",0.64,"-","-"
"LTAR19-068 ","Samp","Al MultiCal","","-","g/mL",49.76,"-","-"
"LTAR19-068 ","Samp","Ca MultiCal","o","-","g/mL",40.14,"-","-"
"LTAR19-068 ","Samp","Cu MultiCal","","-","g/mL",0.25,"-","-"
"LTAR19-068 ","Samp","Fe MultiCal","","-","g/mL",8.24,"-","-"
"LTAR19-068 ","Samp","K MultiCal","","-","g/mL",9.75,"-","-"
"LTAR19-068 ","Samp","Mg  MultiCal","","-","g/mL",12.60,"-","-"
"LTAR19-068 ","Samp","Mn MultiCal","","-","g/mL",13.84,"-","-"
"LTAR19-068 ","Samp","P MultiCal","","-","g/mL",1.92,"-","-"
"LTAR19-068 ","Samp","S MultiCal","","-","g/mL",0.87,"-","-"
"LTAR19-068 ","Samp","Zn MultiCal","","-","g/mL",0.40,"-","-"
"blank ","Samp","Al MultiCal","","-","g/mL",4.39,"-","-"
"blank ","Samp","Ca MultiCal","","-","g/mL",1.56,"-","-"
"blank ","Samp","Fe MultiCal","","-","g/mL",0.06,"-","-"
"blank ","Samp","K MultiCal","","-","g/mL",2.59,"-","-"
"blank ","Samp","Mg  MultiCal","","-","g/mL",0.48,"-","-"
"blank ","Samp","S MultiCal","","-","g/mL",0.13,"-","-"
"blank ","Samp","Zn MultiCal","","-","g/mL",0.01,"-","-"
"blank ","Samp","Al MultiCal","","-","g/mL",4.33,"-","-"
"blank ","Samp","Ca MultiCal","","-","g/mL",1.54,"-","-"
"blank ","Samp","Fe MultiCal","","-","g/mL",0.08,"-","-"
"blank ","Samp","K MultiCal","","-","g/mL",2.64,"-","-"
"blank ","Samp","Mg  MultiCal","","-","g/mL",0.49,"-","-"
"blank ","Samp","S MultiCal","","-","g/mL",0.13,"-","-"
"hag ","Samp","Al MultiCal","","-","g/mL",68.06,"-","-"
"hag ","Samp","Ca MultiCal","o","-","g/mL",48.41,"-","-"
"hag ","Samp","Cu MultiCal","","-","g/mL",0.05,"-","-"
"hag ","Samp","Fe MultiCal","","-","g/mL",8.82,"-","-"
"hag ","Samp","K MultiCal","","-","g/mL",8.72,"-","-"
"hag ","Samp","Mg  MultiCal","","-","g/mL",8.60,"-","-"
"hag ","Samp","Mn MultiCal","","-","g/mL",8.47,"-","-"
"hag ","Samp","P MultiCal","","-","g/mL",2.81,"-","-"
"hag ","Samp","S MultiCal","","-","g/mL",3.13,"-","-"
"hag ","Samp","Zn MultiCal","","-","g/mL",0.18,"-","-"
"hag ","Samp","Al MultiCal","","-","g/mL",69.38,"-","-"
"hag ","Samp","Ca MultiCal","o","-","g/mL",47.63,"-","-"
"hag ","Samp","Cu MultiCal","","-","g/mL",0.05,"-","-"
"hag ","Samp","Fe MultiCal","","-","g/mL",8.93,"-","-"
"hag ","Samp","K MultiCal","","-","g/mL",8.40,"-","-"
"hag ","Samp","Mg  MultiCal","","-","g/mL",8.29,"-","-"
"hag ","Samp","Mn MultiCal","","-","g/mL",8.40,"-","-"
"hag ","Samp","P MultiCal","","-","g/mL",2.83,"-","-"
"hag ","Samp","S MultiCal","","-","g/mL",3.02,"-","-"
"hag ","Samp","Zn MultiCal","","-","g/mL",0.18,"-","-"
"hub ","Samp","Al MultiCal","","-","g/mL",80.66,"-","-"
"hub ","Samp","Ca MultiCal","o","-","g/mL",26.99,"-","-"
"hub ","Samp","Cu MultiCal","","-","g/mL",0.10,"-","-"
"hub ","Samp","Fe MultiCal","","-","g/mL",10.17,"-","-"
"hub ","Samp","K MultiCal","","-","g/mL",29.09,"-","-"
"hub ","Samp","Mg  MultiCal","","-","g/mL",3.75,"-","-"
"hub ","Samp","P MultiCal","","-","g/mL",5.42,"-","-"
"hub ","Samp","S MultiCal","","-","g/mL",1.65,"-","-"
"hub ","Samp","Zn MultiCal","","-","g/mL",0.37,"-","-"
"hub ","Samp","Al MultiCal","","-","g/mL",80.61,"-","-"
"hub ","Samp","Ca MultiCal","o","-","g/mL",27.24,"-","-"
"hub ","Samp","Cu MultiCal","","-","g/mL",0.09,"-","-"
"hub ","Samp","Fe MultiCal","","-","g/mL",10.09,"-","-"
"hub ","Samp","K MultiCal","","-","g/mL",28.21,"-","-"
"hub ","Samp","Mg  MultiCal","","-","g/mL",3.82,"-","-"
"hub ","Samp","P MultiCal","","-","g/mL",5.34,"-","-"
"hub ","Samp","S MultiCal","","-","g/mL",1.66,"-","-"
"hub ","Samp","Zn MultiCal","","-","g/mL",0.35,"-","-"
"LTAR19-069 ","Samp","Al MultiCal","","-","g/mL",49.27,"-","-"
"LTAR19-069 ","Samp","Ca MultiCal","o","-","g/mL",43.19,"-","-"
"LTAR19-069 ","Samp","Cu MultiCal","","-","g/mL",0.34,"-","-"
"LTAR19-069 ","Samp","Fe MultiCal","","-","g/mL",11.05,"-","-"
"LTAR19-069 ","Samp","K MultiCal","","-","g/mL",14.27,"-","-"
"LTAR19-069 ","Samp","Mg  MultiCal","","-","g/mL",10.99,"-","-"
"LTAR19-069 ","Samp","Mn MultiCal","","-","g/mL",14.76,"-","-"
"LTAR19-069 ","Samp","P MultiCal","","-","g/mL",7.70,"-","-"
"LTAR19-069 ","Samp","S MultiCal","","-","g/mL",1.19,"-","-"
"LTAR19-069 ","Samp","Zn MultiCal","","-","g/mL",0.83,"-","-"
"LTAR19-070 ","Samp","Al MultiCal","","-","g/mL",53.21,"-","-"
"LTAR19-070 ","Samp","Ca MultiCal","o","-","g/mL",36.84,"-","-"
"LTAR19-070 ","Samp","Cu MultiCal","","-","g/mL",0.22,"-","-"
"LTAR19-070 ","Samp","Fe MultiCal","","-","g/mL",9.48,"-","-"
"LTAR19-070 ","Samp","K MultiCal","","-","g/mL",9.65,"-","-"
"LTAR19-070 ","Samp","Mg  MultiCal","","-","g/mL",8.58,"-","-"
"LTAR19-070 ","Samp","Mn MultiCal","","-","g/mL",12.46,"-","-"
"LTAR19-070 ","Samp","P MultiCal","","-","g/mL",4.08,"-","-"
"LTAR19-070 ","Samp","S MultiCal","","-","g/mL",1.01,"-","-"
